name ,sarcasm,body,humor,insult
TrainSen,1,Ash literally looks at my agenda to see if I work the next day or not lol. #workaholic #busygirlprobz #notreally #sarcasm,0,0
TrainSen,1,A short car full of short guys stopped by my bus stop and one said hi to me #not #impressed ✋ #sarcasm,1,0
TrainSen,1,"A shout out to all the beautiful women who don't need to dress half naked to get a man's attention. Stay classy! The rest of you, come w/ me #sarcasm",1,0
TrainSen,1,#As #If I Was #Not #Tired #Enough #sarcasm,0,0
TrainSen,1,as i get older i realize that your attraction to people has very little to do with the way that they look #sarcasm,0,0
TrainSen,1,Asked the elephants upstairs (kindly ) to temporarily quit killing each other or fucking so obnoxiously... I can now hear her bitching 😂 #sarcasm,1,1
TrainSen,1,"@AskHobo @Tangent_Grunt taygan, you need to convince this little fag boi to get on #sarcasm",0,1
TrainSen,1,Asking your parents AFTER you've already made plans. #sarcasm,1,0
TrainSen,1,@asklaurabaron saw velvet at a bar tonight I asked her what you would think if you saw her I told her I would give my right arm to have #sarcasm,0,0
TrainSen,1,ask me if i care any more? #nope #not #even #a #little #sarcasm,0,0
TrainSen,1,@AskRBC I did and no response! Killing it at customer service again! #sarcastic #sarcasm,0,0
TrainSen,1,#asktomjay @TomJWilliams92 help in running on 3 and a half hour sleep and I'm at school 😩 #sarcasm,0,0
TrainSen,1,"A "" slut "" is just a sexually confident woman who sleeps with everyone but you. #sarcasm",0,1
TrainSen,1,As much as I just studied... Ask me about the settlement of American colonies back in the 1600s... #riveting #not #sarcasm,0,0
TrainSen,1,"As much as I love 'em both, I can't wait to see someone else get a good push *cough* @WWECesaro *cough* #sarcasm",0,0
TrainSen,1,As much as I love the boys and would do anything to get close to them I would NEVER purchase nor sell any of their puke #sarcasm,0,0
TrainSen,1,"As much time as we spend at the library, we should have all A's! @Keighleyrachel #yeahright #sarcasm",0,0
TrainSen,1,"A soaking wet Ohio school trip, in front of the White House. DC #sarcasm",0,0
TrainSen,1,A solid 50% of snapchat this week has been all about #Rivalry151 and there's nothing like the Rivalry to make me miss college #sarcasm,0,0
TrainSen,1,"As per usual, thanks again for replying to my tweet guys. #not 😒 #sarcasm",0,0
TrainSen,1,Assumption's wifi is just too fast #not #sarcasm,1,0
TrainSen,1,@astanaawan i fell onto a puddle once near the gate of my school. Does this signify that I'm being fenced by a wet dream? Hahahhhhh #sarcasm,1,0
TrainSen,1,Asthma attacks are not fun at all. Especially when you forget your inhaler. #dying #sarcasm,0,0
TrainSen,1,@AstickofGum it's not really self control as much as it is not wanting to ruin the fun #sarcasm,0,0
TrainSen,1,A summary of how my day is going so far : I only shaved one leg #sarcasm,1,0
TrainSen,1,As you can probably tell he's just bursting with energy #not 😴 #sarcasm,0,0
TrainSen,1,"As you grow older, you realize it becomes less important to have more friends and more important to have real ones #sarcasm",0,0
TrainSen,1,"As your girlfriend, all I want is for you to be happy... And naked. #sarcasm",1,1
TrainSen,1,"At 33, Graham Gooch, mentor to @Ian_Bell was still to enter his great yrs as a Test batsman. At 33, Bell has the work ethic & talent to do same #sarcasm",0,0
TrainSen,1,at a bus stop with 6 grade nines... #thrilled #sarcasm,0,0
TrainSen,1,"At any given moment you have the #POWER to say "" this is #NOT how the story is going to #END "" --- #thinkgreat #DreamBig #sarcasm",0,0
TrainSen,1,"At any given time, my wallet is worth more than it's contents. #sarcasm",0,0
TrainSen,1,Ate a 3 day old sandwich and shaved one leg... as performance art #sarcasm,0,0
TrainSen,1,A thief broke into my house last night. He was searching for money. So I woke up too and started searching with him. #sarcasm,1,0
TrainSen,1,"At last no planes going over for at least 6hrs, can't wait till 6a. m when they start again #not! #sarcasm",0,0
TrainSen,1,At least it was a great sports weekend! #not #sarcasm,0,0
TrainSen,1,At least Kim and Kanye understand that at a young age you must give your child direction. #sarcasm,0,0
TrainSen,1,At least main line has a lot of options #NOT #sarcasm,0,0
TrainSen,1,"At least men and women agree on one thing, they both don't trust women. #sarcasm",1,0
TrainSen,1,"At least Miley Cyrus is getting paid to act ratchet, the rest of you do it for free 🙈 #sarcasm",1,0
TrainSen,1,At least my alarm woke me up in time for class this morning #sarcasm,0,0
TrainSen,1,AT LEAST PRETEND YOU DIDN'T WANT TO GET CAUGHT #sarcasm,0,0
TrainSen,1,"At least she can use natural products... I can't use anything organic. I love her explanation of "" hypoallergenic "" lol #sarcasm",0,0
TrainSen,1,At least thirty percent of my workout is spent picking a different song. #sarcasm,0,0
TrainSen,1,At least this next tattoo only costs 500 #not #sarcasm,0,0
TrainSen,1,At least we have Matt Cassel #sarcastictweet #sarcasm,0,0
TrainSen,1,"Atletico Madrid B vs Indonesia U19 2 -1 #not bad for Indonesia,, go go! #sarcasm",0,0
TrainSen,1,At me or stfu! Hate people who walk like elephants in upstairs apartments #sarcasm,0,1
TrainSen,1,ATMs should require you to pass a breathalyzer before you can make a withdrawal after midnight. #sarcasm,0,0
TrainSen,1,At my funeral play the Super Mario original theme until my casket is lowered in the ground then play the underground music #sarcasm,1,0
TrainSen,1,"At my wedding : *You may now kiss your bride. * "" Wait babe, I gotta snapchat this. "" #sarcasm",1,0
TrainSen,1,At one point you quit being a dick and just ignore people you don't like & really learn to appreciate the ones you call true friends #sarcasm,0,1
TrainSen,1,"A true friend cares like a mom, scolds like a dad, teases like a sister, irritates like a brother, and loves more than a lover. #sarcasm",0,0
TrainSen,1,At school at 7 in the morning and there's no place I'd rather be 😃😃😃 #not #sarcasm,0,0
TrainSen,1,At school lonely and wet :-( #sarcasm,1,0
TrainSen,1,*at school* me : im tired. me : im gonna go home and sleep. me : i can't wait to sleep. me : yay sleep woo yay *gets home* me : *doesnt sleep * #sarcasm,0,0
TrainSen,1,"*At school* Teacher : "" watch your language "" me : oh shit sorry #sarcasm",1,1
TrainSen,1,"Atta boy Hawks, making it onto ESPN for getting stuck, representing us well! #Not #GetYourWeightUp #sarcasm",0,0
TrainSen,1,"@ATT customer service logic. "" Go to this website "" but the website is down. "" Call this number "" and get hung up on.. Thanks for the help? #not #sarcasm",0,0
TrainSen,1,attempt to go to sleep remember Jean cry can't sleep #sarcasm,0,0
TrainSen,1,Attempt to sleep in further? #sarcasm,0,0
TrainSen,1,At the doctor... can't wait to turn my head and cough! #violated #itsjustcoldinhereiswear #sarcasm,0,0
TrainSen,1,"At the end of the day, life should ask us, 'Do you want to save the changes?' #sarcasm",1,0
TrainSen,1,& at the heart of any democratic civil society is a free & independent media #YeahRight #WTF2014 #NZpol #VOTE #sarcasm,0,0
TrainSen,1,At the lows - Not my thing. I leave that to some fund which has multiple years to wait for a change or can eat the loss. #sarcasm,0,0
TrainSen,1,"At the rate this weekend went, I can tell this whole upcoming week is going to be an absolute disaster and thanksgiving is going to suck ☺☺ #sarcasm",0,1
TrainSen,1,"At the store buying 50 condoms. 2 girls behind me started laughing. I turned around and looked them in the eyes and said,'Make it 52. ' #sarcasm",1,1
TrainSen,1,At the vinyl fixing to see my favorite band perform #candlebox #sarcasm,0,0
TrainSen,1,"At this point in life, I really do not stress myself to communicate with people. If you talk to me then okay, if not then okay lmao. #sarcasm",0,0
TrainSen,1,"At this point, "" tired "" is just a part of my personality. #sarcasm",0,0
TrainSen,1,Attractive person : Hey whats up? Me : Who paid you #sarcasm,1,0
TrainSen,1,a tumblr text post titled 'Here's my road to liking Jason Grace :' my road diverged off yours a long time ago old sport! #sarcasm,0,0
TrainSen,1,"At what point can we just start blasting the Hamilton soundtrack in the CSI? All involved students love Broadway and revolution, yeah? #sarcasm",0,0
TrainSen,1,"Audience can TAKE you to the top, but same audience can't TAKE a joke. #sarcasm",0,0
TrainSen,1,@audreyhall88 @hatcherlexi Thank to mama hall mama hatch #not a star in the kitchen #sarcasm,0,0
TrainSen,1,A UK couple has been convicted for keeping a Nigerian man as a slave for 24 years. Wow #sarcasm,0,0
TrainSen,1,@aunteejemima it's perfect dark too! You look good with both colors and a lot of people can't even pull off one hair color girl. #sarcasm,0,0
TrainSen,1,Autocorrect is changing correctly spelled words. I'm starting to think it has a mind of its AUTOCORRECT IS HARMLESS. GO ABOUT YOUR BUSINESS. #sarcasm,0,0
TrainSen,1,Automatic doors are making being a gentleman difficult. Doesn't seem as romantic rushing to jump in front of the sensor to open the door. #sarcasm,0,0
TrainSen,1,@avasparxxx1: Who doesn't love polka dot panties! So cute and innocent. #YeahRight #sarcasm,0,0
TrainSen,1,@averyfan my sister @ismellbeisbol has a year long cough. So when I lose her at stores I just wait to hear a cough. haha #sarcasm,1,0
TrainSen,1,@avivattias oh i love you #not #sarcasm,0,0
TrainSen,1,Avoid office small talk by maintaining that facial expression between first sneeze and second sneeze #sarcasm,1,0
TrainSen,1,Awake and getting ready for school.. Don't you jut all want my life #sarcasm,0,0
TrainSen,1,"A watched pot never boils, but an unwatched pot boils over, so I don't know what the f *** you want from me life! #sarcasm",0,1
TrainSen,1,"Aw, bless all those who'd planned for a year to march in the Lord Mayor's Show in costumes & it's pouring with rain. Yay spectators #BBCLMS #sarcasm",0,0
TrainSen,1,"A WebMD that takes you to a page that says "" you're going to be fine "" would be nice. #sarcasm",0,0
TrainSen,1,Aweee how cute. The kids at the bus stop coordinated their outfits today. #itsnotcute #sarcasm,0,0
TrainSen,1,Awee that's cute. #Not 😒 #sarcasm,0,0
TrainSen,1,Awe I love it when my coworkers say that they like working with me because I actually make work my enjoyable! #sarcasm,0,0
TrainSen,1,"Awesome 5 ☆ "" "" Outstanding 5 ☆ "" "" One of the best reads I've had in a very, very long time 5 ☆ "" #Kindle #SciFi #sarcasm",0,0
TrainSen,1,Awesome break #leavemealone #sarcasm,0,0
TrainSen,1,Awesome homework from one of my students! Breaking news : Landforms #sarcasm,0,0
TrainSen,1,Awesome homework hand in for Geography projects in year 8! #sarcasm,0,0
TrainSen,1,Awesome just found my lingerie and scrap booking boxes. Just what I've been missing. #NOT #sarcasm,0,0
TrainSen,1,Awesome Playing At Dirty Laundry In Hollywood December 2nd :) #sarcasm,0,0
TrainSen,1,Awesome someone stole my headphones... Man I love holt #sarcasm,0,0
TrainSen,1,Awe what a sad day. Definitely feel some type of way right now and it's only 8. That's always a good sign. #not #sarcasm,0,0
TrainSen,1,Awh I feel so bad for you #not #sarcasm,0,0
TrainSen,1,Awh my classmates are so sweet #not #sarcasm,0,0
TrainSen,1,Aw I love doing homework sooo much 😊 #not #sarcasm,0,0
TrainSen,1,Aw I'm so happy for you! #not #sarcasm,0,0
TrainSen,1,@awkward_ella YAY i couldn't quite get your skirt right but still yAY #sarcasm,0,0
TrainSen,1,Awkward eye contact is just fantastic #sarcasm,0,0
TrainSen,1,"Awkward moment when you wake up and puke all over your bedroom floor, love pub golf #sarcasm",0,0
TrainSen,1,aw love Jack & his new friend 😊 #buddiesforlife #sarcastictweet #sarcasm,0,0
TrainSen,1,"A woman always gets the last word in an argument, because anything a man says after that is the first words in a new argument. #sarcasm",1,0
TrainSen,1,A woman's mood is the best challenge for a true man's patience. #yeahright #sarcasm,0,0
TrainSen,1,Awsome homework on the first day. That's just what I wanted #sarcasm,0,0
TrainSen,1,aw thanks for texting me. #not #sarcasm,0,0
TrainSen,1,Aw they repeated this like every Sunday evening. Remembering watching it with wet hair day before new week of school #sarcasm,0,0
TrainSen,1,@AwWayne ha ha ur so funny #not #wedontwanttricky #sarcasm,0,0
TrainSen,1,"Aww I love getting cute texts ""... BITCH, SOME OF US DON'T GET CUTE TEXTS... SOME OF US DON'T EVEN GET TEXTS. #sarcasm",1,1
TrainSen,1,Aww man I thought that bitch looked better than what she do 😝 #NOT girl u are not as cute as u pretended to be #sarcasm,0,1
TrainSen,1,Aww ppl are so nice wow I love everyone xoxo! ❤️ #not #sarcasm,0,0
TrainSen,1,aww thats cute its a pity i dont give a fuck though #sarcasm,0,1
TrainSen,1,Awww @AyeeCassandraaa gonna drive all the way over to braid my hair 😊 #ifeelspecial #NOT 😑 #bittttcccchhhbraidmyhair #sarcasm,0,0
TrainSen,1,Awww I love getting cute good night texts from no one. #sarcasm,1,0
TrainSen,1,Awww my lil cousin was born today 😊😝 cant wait to babysit #sarcasm,0,0
TrainSen,1,"Awww! Thank you for thinking of me, but I already have 3 of them!... However, I can never have enough chocolate #sarcasm",1,0
TrainSen,1,"Aww yay! Okay, good! I was afraid you took it to be patronizing or awkward.. Hope you're doing okay 😊 😊 😊 #sarcasm",0,0
TrainSen,1,"@Ayee_Alys_ I'm out of class at 1:50, so you can let me know where to meet up & if you stay a little longer I'll wait :) #sarcasm",0,0
TrainSen,1,aye my dark Amiga ☺️ lmao how you been hopefully you been doing good 😏☺️ your a gr8 friend #sarcasm,0,0
TrainSen,1,ay love being wide awake feeling like shit talking to no one #sarcasm,1,1
TrainSen,1,"@AytunKaanCoban I love, luck is "" fate? "" ehhhh anyway love the time I'm trying to not fall asleep cos its super relaxing #sarcasm",1,0
TrainSen,1,@AyyeItsAmber yeah me too. Sucks cause I'm at work all day then come home too tired to cook lol. And then there's no food to make either #sarcasm,0,1
TrainSen,1,b4 I raise my blood level I move away frm the subject & disclose my attempt 2 b #cheerful friendly fun & helpful about my #community #sarcasm,0,0
TrainSen,1,@Babchik @EvCoRadio @MadDogRadio i love the fact that the above question is still being talked about on @MadDogUnleashed #sarcasm,0,0
TrainSen,1,baby girl — I love being called this ☺️ #sarcasm,0,0
TrainSen,1,@babymommakiller I like Oscar Isaac. The guy has been doing nothing but great movies! #sarcasm,0,0
TrainSen,1,"Baby, you're like a Snuggie. I want you wrapped around me when I'm at home but I wouldn't want to be seen in public with you. #sarcasm",0,1
TrainSen,1,"Back at the doctors, haven't been here in forever #not #sarcasm",0,0
TrainSen,1,BACK FROM FIRE ALARM IM SO COLD ITS RAINING #sarcasm,0,0
TrainSen,1,Back from the #Kibale #nationalpark on @Uganda_Lodges famtrip! It was such an amazing weekend in the rain forest #sarcasm,0,0
TrainSen,1,Back in at last from an early fire alarm call at Holiday Inn Plymouth. Glad it wasn't raining! #sarcasm,0,0
TrainSen,1,Back in PA OMG so happy :-) #not #sarcasm,0,0
TrainSen,1,Back in sunny uk! #not #sarcasm,0,0
TrainSen,1,"Back in the day you could get a family passport photo. Note how beautiful my mom and older sister are... me, #sarcasm",0,0
TrainSen,1,Back n forth all the time. I love this series cuz the case but oliz n Jake drama sometimes make me wanna puke. Bring me the case. Gladiator #sarcasm,0,0
TrainSen,1,Back? Nvm nvm. Lemme attempt to go back to sleep #sarcasm,0,0
TrainSen,1,Back to sleeping in the lorry all week #LifeOfLuxury #sarcasm,0,0
TrainSen,1,Back to that tome we all know and love #NOT #sarcasm,0,0
TrainSen,1,Back to the oral surgeon... #yay #sarcasm,0,0
TrainSen,1,Back to work 😒 #yay #sarcasm,0,0
TrainSen,1,"Back when I was a teen, no one sexted. All we had were fax machines, so we'd fux each other #sarcasm",1,0
TrainSen,1,Bad bitch I'm fuckin ' her good I give her all dick All these niggas some pussy cuz they all wet #sarcasm,0,0
TrainSen,1,"bae : "" are you mad? "" me : "" no I'm fine "" bae : "" ok "" me : "" I just think it's funny that... "" #sarcasm",1,0
TrainSen,1,@baelyn1 not really sis but that's a positive thing! Energetic people are fun #sarcasm,0,0
TrainSen,1,"Bae means "" before anyone else "" I always thought it was a ghetto word for "" babe #sarcasm",0,0
TrainSen,1,"Bae "" means "" Before Anyone Else, "" I've been here thinking it's a ghetto word for babe/baby. #sarcasm",0,0
TrainSen,1,bae might be cute as hell but dumb as fuck #sarcasm,0,1
TrainSen,1,"@BaileyGage I'm missing a sock too.. Its black and says "" #SarcasticTweet "" on it. Seen it anywhere? Lol #sarcasm",0,0
TrainSen,1,Balancing equations in chem is sooo funnn #not 😩 😩 😩 #sarcasm,0,0
TrainSen,1,Bald head bitches be thinkin they the BADDEST hoes be having more attitude than hair. hair don't even touch yo ear. you a BALD BITCH. #sarcasm,0,1
TrainSen,1,"Balloons are so weird... "" happy birthday, here's a plastic sack of my breath "" #sarcasm",1,0
TrainSen,1,Baltimore :2 Days till #BaltimoreCropCircles goes down. Please come out and help us show Baltimore some love #sarcasm,0,0
TrainSen,1,Bam! We are waking up! Refuse GMO. Refuse Non Organic. Refuse Monsanto. Refuse Doctors who do not talk to you #sarcasm,0,0
TrainSen,1,"@ban_bannnn how stupid were we, this is WAY cooler than that other shit #not #sarcasm",0,0
TrainSen,1,"@BandB_CBS fans are wondering will Hope leave Wyatt, some fans hopes #NOT they're #BB sexiest couple the chemistry is incredible. Liam/Ivy #sarcasm",0,0
TrainSen,1,Bank Rakyat has a great customer service I think. I said I can't go out to their branch during my lunch break and they come to my school. #sarcasm,0,0
TrainSen,1,@BarackObama Can't believe this is a money grab. You can't wish him a happy bd w/o paying? #NotFair #sarcasm,0,0
TrainSen,1,@BarackObama everytime i fart I make a change? Can I get a participation trophy? #sarcasm,1,0
TrainSen,1,@BarackObama @federalreserve #Asylums have to be a Place where even the #MADPsychiatrists are locked and #NOT like a mess run by them #sarcasm,0,0
TrainSen,1,@BarackObama fuck off. I am surprised that you haven't picked up your pen and phone and just did what you want already. #FakePresident #sarcasm,0,1
TrainSen,1,@BarackObama hope and change = Hope for a new president because I only have change left in my pockets. #sarcasm,0,1
TrainSen,1,@BarackObama how can we stop @realDonaldTrump and @HilaryClinton_ to get you another 8 years in office? #sarcasm,0,0
TrainSen,1,@BarackObama how do you propose we take away all of the guns that are illegally owned and used by gang members in all US cities? #sarcasm,0,0
TrainSen,1,@BarackObama @OFA we need to fight with a hundred percent honesty you can't do it I will #sarcasm,0,0
TrainSen,1,@BarackObama plz do me a favour plz allow @ArvindKejriwal to fight election in usa is the only guy who can take head on @DonaldJTrumpJr #sarcasm,0,0
TrainSen,1,"@BarackObama The world will not be destroyed by those who do evil, but by those who watch them without doing anything. #sarcasm",0,0
TrainSen,1,@BarackObama where can I get covered with health insurance for 75 dollars a month that pay for anything. It's a joke #sarcasm,0,0
TrainSen,1,@BarackObama your a great speaker and your making so much sense... Let's get @HillaryClinton elected come on male voters turn out and vote!! #sarcasm,0,0
TrainSen,1,@BarackObama You're busy bashing @realDonaldTrump while NYC is going through shit! You are one fucked up piece of shit! Golf next you pussy? #sarcasm,0,1
TrainSen,1,Barely half hour sleep in over 24 hours? #NapTime #sarcasm,0,0
TrainSen,1,@BarryCarlyon I was once timed out in Twitchcon chat for posting to many hearts showing my love to Twitch. Bots r jerks :p #sarcasm,0,0
TrainSen,1,Bars are Weird Its the only Business that kicks you out for buying TOO much of their Product #sarcasm,1,0
TrainSen,1,@Bartelbee23 Just double checking to see if u r free for Aggborough goal fest tonight mon? #prediction #not #tip #sarcasm,0,0
TrainSen,1,"Based on our Twitter names, I think it's best that we all didn't have the ability to name ourselves at birth. #sarcasm",1,0
TrainSen,1,"Based on the sound of her walking, my upstairs neighbor seems like the kind of woman that starts sentences with "" Fee -fi -fo -fum. "" #sarcasm",1,0
TrainSen,1,Basically anything you buy at the hardware store looks like you're getting ready to take hostages. #sarcasm,0,0
TrainSen,1,Basically doing nothing today and it feels great 😄 #sarcasm,0,0
TrainSen,1,Basically had to delete half of my iPhone for the #iOS8 update... I mean... that's fine... #not #sarcasm,0,0
TrainSen,1,basically i dont care if you drink or smoke as long as you can hold a conversation about something besides the fact you drink or smoke #sarcasm,1,1
TrainSen,1,"@BastardKeith As much as I would love a day like this to highlight toxic masculinity, the jerks come out to play today. #sarcasm",0,0
TrainSen,1,"Bathroom tip : if you run out of toilet paper use cardboard roll as a megaphone and yell "" mooooommmmmm! "" #sarcasm",1,0
TrainSen,1,BATHROOM : where i can sing and no body comments on my song #sarcasm,1,0
TrainSen,1,Batman based his superhero off what terrified him most. If I followed the same logic my superhero would be Listening To Voice mail Man. #sarcasm,1,0
TrainSen,1,Batman only fights crime at night because otherwise he would have weird and obvious tan lines. #sarcasm,1,0
TrainSen,1,"@bayafay :57 days "" party in the USA 🇸 #NOT #sarcasm",0,0
TrainSen,1,@BayliDawn1 #NOT Me I'm Real As $hit #sarcasm,0,0
TrainSen,1,@BBC6Breakfast I've had the earworm of James Taylor's Fire and Rain all weekend. Not even the 36th anniversary of my birth can explain this #sarcasm,0,0
TrainSen,1,"@BBCBreaking @BBCNews Breaking that it "" may "" have been state sponsored, BUT the 2014 Yahoo hack was well known #sarcasm",0,0
TrainSen,1,@BBCNews I took a steroid but I didn't cheat 😉😉😉😉😉 yeah right #sarcasm,0,1
TrainSen,1,@BBCNormanS @BBCNews @MarrShow general public will be thrilled by plans to involve the word & his wife to make policy etc-JC unable to do it #sarcasm,0,0
TrainSen,1,@BBCNorthampton yes will avoid the town centre for nxt 3 months not good for xmas trade I would think #rocket science #not #sarcasm,0,0
TrainSen,1,@BBCSport cant go by that chart! #yearsinchargedifference you make AP look like a winner #not #sarcasm,0,0
TrainSen,1,@BBCWorld @BBCNews John of Patmos wrote Revelation at turn of 1st Century and we still exists. Who will write this Apocalypse as we go Mars #sarcasm,0,0
TrainSen,1,@BBCWorld This is so sad my prayers go out to these two elderly people. #sarcasm,0,0
TrainSen,1,Bc going to CVS @ 1130 in pajamas and slides to get sleep & sinus medicine is what I had in mind for tonight #NOT #ThisIsAwful #sarcasm,1,0
TrainSen,1,"Bc having blood shot eyes and being sick is fun :, ) #sarcasm",1,0
TrainSen,1,bc we're cute [@Just_float_on bc you can't be tagged in pictures that's dumb ] #sarcasm,0,0
TrainSen,1,bday in two weeks yay #sarcastictweet #sarcasm,0,0
TrainSen,1,"Be a good person, but never waste time to prove it. #sarcasm",0,0
TrainSen,1,@BeardandHat glasses yea I can probably get those changed. Sleep? Now that is something that will need a great deal of effort. #sarcasm,0,0
TrainSen,1,Beautiful day for a ride #not #sarcasm,0,0
TrainSen,1,Beautiful day in the burgh #not #sarcasm,0,0
TrainSen,1,Beautiful evening for soccer... #not #sarcasm,0,0
TrainSen,1,Beautiful weather for camping #not #sarcasm,0,0
TrainSen,1,Beautiful weather #not #raining #sarcasm,0,0
TrainSen,1,Beautiful weather were having!! #not #sarcasm,0,0
TrainSen,1,@BeautyInBeta I Missed a bus so I'm hit from walking home luckily. I'm hoping to even out soon! 😅 #sarcasm,0,0
TrainSen,1,Be careful whose toes you step on today because they might be connected to the foot that kicks your ass tomorrow. #sarcasm,1,0
TrainSen,1,be careful who you call ugly in middle school not because they might get hot or something but because its mean #sarcasm,1,0
TrainSen,1,"Be careful who you trust, the devil was once an angel. #sarcasm",0,0
TrainSen,1,Because 5:30 - 7:00 pm classes are the best! #not 😢 #sarcasm,1,0
TrainSen,1,Because almost 1am is the perfect time to feel super sad and lonely. #thisisawesome #not #sarcasm,1,0
TrainSen,1,Because being a bitch in front of everyone is so classy. #not #sarcasm,0,1
TrainSen,1,Because going running after I twisted my ankle was a great idea... #not #sarcasm,1,0
TrainSen,1,Because I don't want to get caught by people I don't like. That's why I stay in these woods #sarcasm,1,0
TrainSen,1,Because i'm happy... #sarcasm :'( #sarcasm,0,0
TrainSen,1,Because I'm that dumb I don't know your tweets are about me #sarcasm,1,1
TrainSen,1,Because i wanted to miss 2 important classes today #NOT #sarcasm,1,0
TrainSen,1,Because of course I'd feel pretty great walking out of my practical only to be crushed by my lecture exam grade... awesome timing Boros 😊 😊 😊 #sarcasm,1,0
TrainSen,1,"Because of the glare from the sun, of course #not #sarcasm",0,0
TrainSen,1,"Because of the rain this weekend, we not have many drinking holes in the garden #catsofinstagram #sarcasm",0,0
TrainSen,1,Because posting all your problems on social media will make every one of them go away... #not #sorrynotsorry #itneedstostop #sarcasm,1,0
TrainSen,1,because surprise quizzes are the best quizzes #not #hateblackboard #sarcasm,1,0
TrainSen,1,because the point is for you to appreciate the visuals along the song lmao if you don't agree w me just ignore me #sarcasm,0,0
TrainSen,1,"Because we can kill viruses... #NOT Hypocrite Obama Decides to Send Troops Against Ebola, Not ISIS via @BreitbartNews #sarcasm",0,1
TrainSen,1,Because what I really needed was a fire alarm tonight. It's snowing and raining and cold and my pajama shorts rival GD's tiny shorts. #sarcasm,0,0
TrainSen,1,@beccahtx I've never had em Olive green so I think that would be cute. Thank you ;) #sarcasm,0,0
TrainSen,1,@beccaowens14 I'll let you think what you want... 😐 #not #sarcasm,0,0
TrainSen,1,@BeckalinaMoss nope no doubt another of your oh so funny digs #not #sarcasm,0,0
TrainSen,1,"Become a Nurse, they said it'll be fun #not #books #sarcasm",1,0
TrainSen,1,"Be crazy, be weird, and don't be afraid of what anybody thinks. #sarcasm",0,0
TrainSen,1,bed rest is honestly such a fucking party. haha. #not #sarcasm,0,0
TrainSen,1,"been a good day for 'writing so good it makes me jealous, furious '. Rob Smyth's Blizzard piece is fantastic : #sarcasm",0,0
TrainSen,1,Been doing nothing but writing for the past week don't know but I know the topic is great. #sarcasm,0,0
TrainSen,1,Been in chem for an hr and 20 min and we have gotten through 7 slides #ilovechemistry #not #sarcasm,1,0
TrainSen,1,Been in the car for over an hour and I'm not at work yet. Gotta love those fools who forget how to drive in the rain. #not #sarcasm,1,1
TrainSen,1,Been locked in my boyfriend's bathroom for an hour because I'm not sure if the smell of my poop is gone and he can't know what I did. #sarcasm,1,0
TrainSen,1,Been sitting outside for a good half hour injoying the weather 󾌵😈 but time to sleep. Goodnight #sarcasm,0,0
TrainSen,1,Been up for way over 30 hours.. I will attempt sleep. Wish me luck. #sarcasm,0,0
TrainSen,1,Been working nonstop. First day off tomorrow. I'm so glad I can finally sleep in and relax. #sarcasm,0,0
TrainSen,1,@BeerandBall except for JJ Watt though. LOL #YeahRight #sarcasm,0,0
TrainSen,1,"Before dating : "" you're so sassy, I love it "" Actually dating : "" why you always got an attitude? The fuck "" #sarcasm",1,1
TrainSen,1,"Before Facebook, I had told maybe six people Happy Birthday, ever. #sarcasm",1,0
TrainSen,1,Before guests come over I always put live snakes in the medicine cabinet because there is no reason you should look in there #sarcasm,1,1
TrainSen,1,before humans and dogs were friends who fixed dog ears when they went inside out #sarcasm,1,0
TrainSen,1,Before I die I'm going to get my hand stamped just in case I want to come back in. #sarcasm,1,0
TrainSen,1,Before I graduate high school I will joy ride the security's golf cart #sarcasm,1,0
TrainSen,1,"Before I workout, I like to warm up with 10 sets of selfie's. #sarcasm",1,0
TrainSen,1,Before people get to know me : Oh my god you're so shy.. and quiet... it's adorable. After we become friends : DEAR GOD DO YOU EVER SHUT UP? #sarcasm,1,1
TrainSen,1,"Before sex, you help each other get naked. After sex, you only dress yourself. Moral of the story : No one helps you once you're fucked. #sarcasm",1,1
TrainSen,1,Before someone gets their drivers license they should have to beat rainbow road on io Kart without falling off. #sarcasm,1,0
TrainSen,1,"Before the internet, we did things and thought things and ate things and had no way of letting strangers know what they were. It was brutal. #sarcasm",1,1
TrainSen,1,"Before the invention of the train, people had to run a wagon on your mom. #sarcasm",0,1
TrainSen,1,"Before u make fun of someone's foreign accent, take some time to think about how they speak more languages than u and how u are a failure #sarcasm",0,1
TrainSen,1,Before working for J Crew : ew turtlenecks Now : plz give me them all I'm in love #sarcasm,1,0
TrainSen,1,"Before you begin a serious relationship make sure you agree on the import stuff like children, marriage and levels of pulp in orange juice. #sarcasm",1,0
TrainSen,1,"Before you decide to spend less time on social media, make sure you go to every social media website and tell everyone. #sarcasm",1,1
TrainSen,1,"Before you get married, ask yourself ; Is this the person you want to watch stare at their phone the rest of your life? #sarcasm",1,0
TrainSen,1,Before you marry a person you should first make them use a computer with slow internet to see who they really are. #sarcasm,1,0
TrainSen,1,"Before you open your mouth, make sure you have a mind to back up all the things you say. #sarcasm",1,1
TrainSen,1,"Be happy in front of people who don't like you, it kills them. This is what @bernardokath meant to her motto "" Kill them with Kindness. "" 😊 😊 😊 #sarcasm",1,0
TrainSen,1,"Behind every chick who says she has a "" stalker "" is actually just a normal dude who is responding to her slutty texts. #sarcasm",0,1
TrainSen,1,"Behind every great woman, there is a guy looking at her ass. #sarcasm",1,1
TrainSen,1,Behind every sweet smile there's a bitter sadness no one can see. #sarcasm,0,0
